SC_type,AB_compound,Def_site,Impuirty_atom,dH-B NN,dH-B Error,dH-B DFT,dH-A NN,dH-A Error,dH-A DFT
IV-IV,GeSn,M_i_B,Sn,2.6496299386024473,0.29129623872608584,2.5308119999999983,2.736528378725052,0.2512907756157474,2.474483000000002
IV-IV,GeSn,M_i_B,Ti,1.5341301321983338,0.27700547936101033,0.6197599999999996,1.2473634839057923,0.2510968415213598,0.507101
IV-IV,GeSn,M_i_B,Zr,4.025822961330414,0.2953164640946689,3.8189839999999995,3.7078800559043885,0.27821165909769974,3.706325000000002
IV-IV,GeSn,M_i_neut,Ge,2.1868632674217223,0.24257830966945299,2.5240129999999974,2.225578233599663,0.20974504134482275,2.5803420000000012
IV-IV,GeSn,M_i_neut,K,3.20217747092247,0.26937509207942745,3.014904000000001,2.9640196681022646,0.2785198567247907,3.1275619999999984
IV-IV,GeSn,M_i_neut,Rb,3.988644224405289,0.3554161072976248,3.8242850000000024,3.7431937038898466,0.3831692291617974,3.9372720000000045
IV-IV,GeSn,M_i_neut,Ru,3.392297941446304,0.2615479643266574,3.3715870000000026,3.266916257143021,0.2282923291298319,3.2870929999999996
IV-IV,GeSn,M_i_neut,Sc,2.491571992635727,0.2582756047537304,1.7219879999999979,2.223213005065918,0.2461710399450344,1.60933
IV-IV,GeSn,M_i_neut,Sn,2.552925369143486,0.3072894427439552,3.187306000000003,2.605116403102875,0.2531831757859192,3.130977000000001
IV-IV,GeSn,M_i_neut,Tl,2.6101153939962387,0.36388110150117925,3.1284509999999988,2.6466854214668274,0.27652504991825644,3.132532999999998
IV-IV,Si,M_A,Ge,0.49151731450110675,0.17228313358811176,-0.08523200000000042,0.3684098955243826,0.1504196228397736,-0.08226500000000003
IV-IV,Si,M_A,Li,2.912461706995964,0.5407327115834464,3.080760999999998,3.231772208213806,0.7011240429685014,3.083727999999997
IV-IV,Si,M_A,O,2.5010395467281343,0.4516168864284017,4.053368000000003,2.8526243716478348,0.5761671030010892,4.056334999999999
IV-IV,Si,M_A,Ti,1.2016283929347993,0.2690679382330209,1.0890500000000003,1.0784185111522675,0.27330764625670234,1.0920180000000006
IV-IV,Si,M_A,Tl,1.8174264281988144,0.4531726795565302,2.321819000000001,2.2553441673517227,0.56598407273587,2.3247860000000022
IV-IV,Si,M_i_A,Be,2.0868892520666122,0.27081768314368604,2.492332000000001,1.7947657853364944,0.3057340509743014,2.492332000000001
IV-IV,Si,M_i_A,C,6.261544120311737,0.5933366752253463,6.357864000000005,6.3253990650177006,0.5115285103451124,6.357864000000005
IV-IV,Si,M_i_A,Cl,4.374112963676453,0.6290242031425767,3.6096829999999995,4.629210859537125,0.6913635979624033,3.6096829999999995
IV-IV,Si,M_i_A,Pb,5.690144276618957,0.44766296095788055,6.030592000000006,5.5036982774734495,0.43817528516170273,6.030592000000006
IV-IV,Si,M_i_A,Si,3.6604428350925446,0.45970865120997767,3.8637520000000025,3.8871035397052767,0.4673297421783587,3.8607849999999955
IV-IV,Si,M_i_A,W,4.107480990886688,0.3305877839511426,3.148872999999998,4.3592136859893795,0.4318597228035863,3.148872999999998
IV-IV,Si,M_i_neut,Ag,2.2755886137485506,0.28168745816084206,2.838544999999997,2.539533793926239,0.3542106461620643,2.838544999999997
IV-IV,Si,M_i_neut,As,4.181873995065689,0.4419434852711849,4.098501,4.410036051273346,0.3822560412505696,4.098501
IV-IV,Si,M_i_neut,Cu,1.4089108169078828,0.2210319078561883,0.5926320000000006,1.5443413585424424,0.25911038278127413,0.5926320000000006
IV-IV,Si,M_i_neut,Mn,1.3182774543762208,0.23353474605015154,1.001400000000001,1.1268805712461472,0.24215914668090466,1.001400000000001
IV-IV,Si,M_i_neut,Si,3.613965129852295,0.4313173480145744,3.812731000000002,3.8306112706661226,0.44531240602664063,3.8097640000000004
IV-IV,Si,M_i_neut,Sr,6.127200794219971,0.518851440127213,6.3972730000000055,5.816616189479828,0.4568543290676827,6.3972730000000055
IV-IV,SiC,M_A,Bi,4.925720089673996,1.1433383845713057,5.492595999999998,5.4432616353034975,1.1971970641068936,5.910053000000003
IV-IV,SiC,M_A,C,3.389091780781746,0.8368009066440222,3.0618599999999985,3.3081433057785032,0.947266906263705,3.8967749999999994
IV-IV,SiC,M_A,Ge,1.3063852220773697,0.45624675428177747,0.8757909999999998,0.8372790098190308,0.3526226924808033,1.2932479999999988
IV-IV,SiC,M_A,Os,4.1082435816526415,1.1544599257717851,4.272365,4.759023213386536,1.149831702765378,5.107280000000002
IV-IV,SiC,M_A,Rb,10.10636613368988,0.5609571852416352,10.48785299999999,9.73227219581604,0.4686904554350108,10.951309999999994
IV-IV,SiC,M_A,V,1.0702772103250027,0.5311318087655852,-0.5277150000000003,0.6518594529479742,0.43700873564377885,-0.45813899999999963
IV-IV,SiC,M_B,I,9.636278140544892,0.9168259157166588,9.200933000000003,9.190365946292877,0.7087291472570076,8.783475000000005
IV-IV,SiC,M_B,Pd,5.86544486284256,0.8049290486788808,5.755425000000002,6.1318558812141415,0.6507287779166713,5.755425000000002
IV-IV,SiC,M_B,Rh,5.700414097309112,0.8091809459292044,5.2733360000000005,5.7403471827507015,0.6855909337101351,5.2733360000000005
IV-IV,SiC,M_B,Sb,7.485402595996857,0.9314505745375765,7.388986999999991,7.474070811271668,0.7026731327399469,6.971528999999999
IV-IV,SiC,M_B,Sc,8.39980286359787,0.5432361813213757,10.402316999999995,8.011329770088196,0.48165207623035305,10.402316999999995
IV-IV,SiC,M_B,Si,5.462893241643906,1.1865853461986358,4.824894999999999,5.724142408370971,1.0402533584278444,3.989980000000002
IV-IV,SiC,M_i_A,B,7.816830599308014,0.7197097657393948,8.043847000000005,7.583286964893341,0.6472933256773907,8.007596999999997
IV-IV,SiC,M_i_A,C,9.669596028327941,0.5443636524647131,9.494692999999998,9.34540934562683,0.5695784699635833,9.912150999999996
IV-IV,SiC,M_i_A,Ru,8.95191740989685,0.5723038669526112,8.849056000000003,8.436119902133942,0.5357856726634526,9.26651400000001
IV-IV,SiC,M_i_A,Tc,8.713543057441711,0.8034052679207969,8.192969000000003,8.32369443178177,0.7358829081441252,8.610426000000002
IV-IV,SiC,M_i_B,Al,8.237140715122223,0.8317351383044046,7.109779000000001,7.865580630302429,0.8088847432409926,6.950528999999998
IV-IV,SiC,M_i_B,C,9.704173254966737,0.5031243491653722,10.921746999999995,9.412410306930543,0.5537197498869707,11.339204999999994
IV-IV,SiC,M_i_B,Cr,4.322936141490937,0.8903298407275871,2.521298000000001,3.6811463832855225,0.8907506827714817,2.9299649999999984
IV-IV,SiC,M_i_B,Ir,10.140187311172486,0.4289461879917976,9.905256000000005,9.65880789756775,0.45951925718319886,10.322714000000005
IV-IV,SiC,M_i_B,Si,9.644358110427856,0.5432937669690989,9.919568000000009,9.250503838062286,0.5328863578067166,9.502110000000002
IV-IV,SiC,M_i_B,V,5.490658962726593,0.9812114865476024,4.060726999999997,4.882843858003616,1.0450034030079838,3.712846000000001
IV-IV,SiC,M_i_neut,C,9.691970920562744,0.5412749617057523,9.107987999999995,9.3498699426651,0.5347984146351893,9.525445999999992
IV-IV,SiC,M_i_neut,Fe,4.460389649868011,1.0496095029336243,3.0629480000000022,3.853432708978653,1.1034640637791455,3.480406
IV-IV,SiC,M_i_neut,Si,9.750652027130126,0.49971781623738865,10.82763999999999,9.335992932319641,0.49239243432552604,10.410182000000006
IV-IV,SiC,M_i_neut,Zn,7.777587127685547,0.6504356583494252,7.156721000000003,7.315014398097992,0.6214356682130627,7.156721000000003
IV-IV,SiGe,M_A,Ca,4.012377858161926,0.4246786670733788,3.5780839999999996,3.792073929309845,0.3230080449264932,3.674119
IV-IV,SiGe,M_A,Co,1.1737781055271626,0.3304931609062359,3.6501719999999986,1.0607830345630647,0.347713756998551,3.4581029999999977
IV-IV,SiGe,M_A,Ge,0.45137791354209184,0.18859703827157262,-0.0998960000000002,0.31980364250484855,0.16388404922713837,-0.29196500000000053
IV-IV,SiGe,M_A,Hf,2.9861151963472365,0.3816500715747552,3.6207970000000005,3.7103407323360442,0.38660607956892196,3.428728000000003
IV-IV,SiGe,M_A,In,1.0470435857772826,0.17278824269798826,0.8350639999999995,0.8975121200084686,0.1825227134161609,0.7390299999999997
IV-IV,SiGe,M_A,Sc,1.6447702437639236,0.3163202842341639,1.5545090000000013,1.6046255558729172,0.33338754879633936,1.5885090000000015
IV-IV,SiGe,M_B,Ag,1.797413781285286,0.2611453662246254,2.0358719999999986,2.29259831905365,0.32881428496989573,2.1319060000000003
IV-IV,SiGe,M_B,I,3.8133470356464385,0.59312535329058,4.216975999999998,4.54391695857048,0.49905843712820014,4.361028000000003
IV-IV,SiGe,M_B,Pt,1.5190482795238496,0.2330901979787112,1.365231000000001,1.6428778439760208,0.2417498546229597,1.365231000000001
IV-IV,SiGe,M_B,Rb,5.370892488956452,0.3603659374988127,5.256081999999998,5.37727153301239,0.346677701927311,5.4481509999999975
IV-IV,SiGe,M_B,Si,1.340318724513054,0.29473866079453703,-0.0046319999999999695,1.6332817852497101,0.34432985929116405,0.18743700000000008
IV-IV,SiGe,M_B,Ti,1.099316906929016,0.2578645810882807,1.1046690000000006,1.057648268342018,0.27084337633489514,1.1046690000000006
IV-IV,SiGe,M_i_A,Be,2.0155156016349793,0.2636906646906388,2.5884120000000013,1.6911376893520356,0.2370700592973533,2.5884120000000013
IV-IV,SiGe,M_i_A,Ge,3.638756203651428,0.38084462825986115,3.6126910000000003,3.4078087627887728,0.40837376980039064,3.516656
IV-IV,SiGe,M_i_A,Mg,2.9037168264389037,0.24472060115027786,2.584699999999999,2.5388846933841704,0.2802610096894959,2.632717999999998
IV-IV,SiGe,M_i_A,Si,3.784215986728668,0.28556980820967814,3.677823999999999,3.854934203624725,0.26925440286096297,3.773858999999999
IV-IV,SiGe,M_i_A,Tc,3.3643949151039125,0.3646618592964685,3.566080999999998,3.201876586675644,0.3585600071175847,3.4700459999999977
IV-IV,SiGe,M_i_A,Tl,4.738535702228546,0.32073043404972695,4.810553,4.616829407215119,0.3028323137793152,4.810553
IV-IV,SiGe,M_i_A,Zr,4.4189808011055,0.5231232195741964,4.101588999999999,4.064469826221466,0.4668528491389206,4.126622999999998
IV-IV,SiGe,M_i_B,As,4.37267729640007,0.282699520559078,4.959746999999995,4.489082479476929,0.2435628591112636,4.863746999999998
IV-IV,SiGe,M_i_B,C,6.4893333435058596,0.38752501850939847,7.0296639999999995,6.3845571875572205,0.4045190825820149,6.933628999999998
IV-IV,SiGe,M_i_B,Ge,3.7887042701244353,0.4109177564853451,3.995048999999997,3.613434672355652,0.4038667630307626,3.9390139999999976
IV-IV,SiGe,M_i_B,K,4.4030415415763855,0.3568186343986056,4.105738000000001,4.2517084896564485,0.36538103848722076,4.201773000000002
IV-IV,SiGe,M_i_B,P,4.0747888624668125,0.42652795194083526,4.876417000000003,4.429046660661697,0.4168121928518988,4.7803830000000005
IV-IV,SiGe,M_i_B,Si,3.7197220623493195,0.3671439904197745,4.137960999999999,3.8378316164016724,0.3828929553988003,4.233995999999999
IV-IV,SiGe,M_i_neut,Ge,3.5994879961013795,0.4109308935078942,3.800691999999999,3.393028998374939,0.4283578524062579,3.7046579999999976
IV-IV,SiGe,M_i_neut,Hg,3.5510128676891326,0.33638780123318796,3.5398050000000003,3.5242158114910125,0.3306054901221076,3.5398050000000003
IV-IV,SiGe,M_i_neut,Ni,1.477901530265808,0.21884123190825486,0.05910800000000016,1.2999206751585006,0.2119908993683438,-0.03692699999999993
IV-IV,SiGe,M_i_neut,Pd,2.2225195288658144,0.38247251766340024,1.8468080000000004,1.9893380284309388,0.34703078536084103,1.7507730000000006
IV-IV,SiGe,M_i_neut,Si,3.69801607131958,0.3757928362222505,3.6312900000000035,3.7538263976573942,0.3827534702888674,3.687324999999999
IV-IV,SiGe,M_i_neut,Ta,5.516102159023285,0.3009101249898821,5.840307999999995,5.61522890329361,0.33364116032973057,6.032376999999998
IV-IV,SiSn,M_A,Ag,0.9299135506153107,0.24647516624402396,1.354878999999999,0.9786148935556411,0.27844151108060206,1.5902529999999986
IV-IV,SiSn,M_A,B,1.2218882501125337,0.24529367281373762,1.3059650000000003,1.0685628592967986,0.23062012471489285,0.962945
IV-IV,SiSn,M_A,Bi,1.062086421251297,0.3305296653905914,0.8425790000000004,1.5321625292301178,0.45145373664671534,1.2486200000000003
IV-IV,SiSn,M_A,Mn,0.7348202638328075,0.2610870049758283,1.1008929999999995,0.6166567802429199,0.24528706080710366,0.41485199999999994
IV-IV,SiSn,M_A,Sb,0.804505867511034,0.14559056309125837,0.4926689999999997,0.8497502028942108,0.16760124077359137,1.0227089999999992
IV-IV,SiSn,M_A,Sn,0.5490305550396443,0.16939027548262042,0.10466399999999965,0.49130308609455825,0.16414413195416283,-0.5813769999999998
IV-IV,SiSn,M_B,Ca,3.105233833193779,0.40288436435560887,3.1665449999999997,2.955426740646362,0.4417499208301763,4.538625999999996
IV-IV,SiSn,M_B,Hg,1.4545587390661239,0.2688503079598821,1.230359,1.9042843610048295,0.30876090064803324,2.3464400000000007
IV-IV,SiSn,M_B,Li,2.7681446850299833,0.5532368613570101,2.6706609999999986,3.123443955183029,0.6084217106188193,3.8197220000000014
IV-IV,SiSn,M_B,Rh,1.8258422166109085,0.351293347762469,2.131518,1.9699269831180573,0.36577146539979505,3.230598999999999
IV-IV,SiSn,M_B,Si,0.7801397308707237,0.26350933742025834,-0.1630149999999997,1.043674397468567,0.32135639844846114,0.5230260000000001
IV-IV,SiSn,M_B,Y,2.447942557930946,0.3457004353216122,2.947731000000002,2.325921908020973,0.4157970195096235,3.9427910000000006
IV-IV,SiSn,M_i_A,Mo,4.056910705566406,0.25781280220489744,3.778128,3.899130564928055,0.2507203159726683,3.485147999999999
IV-IV,SiSn,M_i_A,Ni,1.406565546989441,0.23143602190628285,0.4523259999999998,1.2499962270259857,0.2257024526400183,0.11099900000000003
IV-IV,SiSn,M_i_A,Si,2.8604618906974792,0.36256293171287596,2.5574739999999996,2.936413639783859,0.3928674201718792,2.9004939999999984
IV-IV,SiSn,M_i_A,Sn,3.164141571521759,0.2803845316451099,3.1316920000000006,3.080413419008255,0.26980345473342887,2.788672000000002
IV-IV,SiSn,M_i_A,Sr,4.157903891801834,0.5178124876431067,3.140851999999998,3.9409359216690065,0.5282630584974873,4.472933000000003
IV-IV,SiSn,M_i_A,Tc,3.4581935346126556,0.3364212934731122,4.007341999999997,3.3125971257686615,0.3275434941273124,3.6643219999999994
IV-IV,SiSn,M_i_A,Zn,2.1988463431596754,0.2612384376687984,0.9449790000000003,2.242581859230995,0.24010024530609453,1.5060399999999992
IV-IV,SiSn,M_i_B,Al,2.484394225478172,0.3094426301690837,2.4730050000000006,2.680636781454086,0.29434207327327644,2.473005
IV-IV,SiSn,M_i_B,As,3.8238338768482207,0.38717093288413823,4.271119,4.171596169471741,0.2679858700346276,4.394126
IV-IV,SiSn,M_i_B,In,3.530514246225357,0.3401580305357938,2.794754999999998,3.653523886203766,0.3057037848920218,3.9368360000000004
IV-IV,SiSn,M_i_B,O,3.301206076145172,0.44169943531767125,4.666316999999994,4.095351129770279,0.47766661195754084,4.3232969999999975
IV-IV,SiSn,M_i_B,Pt,3.602853459119797,0.2872098492033845,3.2437390000000024,3.44982824921608,0.27415122498812866,4.3328
IV-IV,SiSn,M_i_B,Si,2.9646214604377747,0.33856728931383906,3.461903000000003,3.054666835069656,0.34961148577833756,3.8049230000000014
IV-IV,SiSn,M_i_B,Sn,3.3281122744083405,0.34029584655635725,3.571588000000001,3.283678823709488,0.2775368224029803,3.2285679999999983
IV-IV,SiSn,M_i_neut,K,4.190034508705139,0.382660077261465,4.046308999999999,4.079125416278839,0.31830377226506984,4.864369000000002
IV-IV,SiSn,M_i_neut,Rb,5.065065038204193,0.37892391786354634,4.989315000000003,5.038233006000519,0.32689430916365114,5.962376000000004
IV-IV,SiSn,M_i_neut,Ru,3.794580030441284,0.2356476989858945,3.7508670000000004,3.6379296243190766,0.2273647993222719,3.4078470000000025
IV-IV,SiSn,M_i_neut,Sc,2.4895155310630797,0.3661791775170743,2.620622999999999,2.1814941823482514,0.31532355954393376,2.6946429999999997
IV-IV,SiSn,M_i_neut,Si,2.8600467413663866,0.3915087736818775,2.6885809999999997,2.920756143331528,0.375772993295443,3.0316009999999984
IV-IV,SiSn,M_i_neut,Sn,3.1576762318611147,0.28969332093557876,3.7912729999999994,3.1211095809936524,0.24808693137925392,3.4482529999999976
IV-IV,SiSn,M_i_neut,Tl,4.042141187191009,0.3018742758540941,4.120821000000004,4.071681493520737,0.24010054068578868,4.869881999999998
IV-IV,Sn,M_A,Be,1.155325691960752,0.6054530031274953,1.1024290000000005,1.0350445149699226,0.41711792741661474,1.105167000000001
IV-IV,Sn,M_A,Cr,0.05800557652686962,0.29111637525276385,-1.353895000000001,0.06708593707517138,0.24527102826601105,-1.3511570000000004
IV-IV,Sn,M_A,Mn,0.08178535389306489,0.26579027603658867,-0.4726850000000001,0.03787079772446304,0.24070163372516065,-0.4699470000000008
IV-IV,Sn,M_A,Rb,1.9258344650268555,0.4277902386575918,2.902828999999998,2.271812030673027,0.383477608383707,2.905567000000002
IV-IV,Sn,M_A,Sb,0.21447719617281108,0.21372219913948848,0.1724730000000001,0.12704344764351844,0.21296344026443792,0.175211
IV-IV,Sn,M_i_A,Ca,1.521331748366356,0.34951705799241256,1.2861540000000011,1.4566279411315919,0.27990919822747684,1.2861539999999985
IV-IV,Sn,M_i_A,Co,1.6058987438678742,0.3428384959051681,2.391907000000002,1.4216098964214325,0.3465057060285288,2.391907000000002
IV-IV,Sn,M_i_A,Mo,3.5961086213588715,0.3638673390426981,3.655198000000001,3.395463752746582,0.43856514857593076,3.655198000000001
IV-IV,Sn,M_i_A,Si,2.398712840676308,0.3363995870275568,2.435457,2.121085155010223,0.3221890042712352,2.435457
IV-IV,Sn,M_i_A,Sn,2.2577031940221786,0.2816491085453784,1.7766820000000003,1.95449238717556,0.2982496694375295,1.773943000000001
IV-IV,Sn,M_i_neut,Bi,2.5569800794124604,0.30909312405668216,2.430181000000001,2.3287789702415465,0.3633859090519456,2.430181000000001
IV-IV,Sn,M_i_neut,Ge,2.236706927418709,0.25934384460445065,2.082476,1.9582486003637314,0.26449309599178455,2.082476
IV-IV,Sn,M_i_neut,I,3.6098532378673553,0.485609843995083,3.554494000000002,3.466766756772995,0.43104875130152076,3.554494000000002
IV-IV,Sn,M_i_neut,Rh,2.4240921437740326,0.2945497687963827,2.451419000000001,2.1998117566108704,0.2390926862347978,2.451419000000001
IV-IV,Sn,M_i_neut,Sn,2.376209545135498,0.27581008478214714,2.3987120000000024,2.082753446698189,0.3063209780832391,2.3987120000000024
IV-IV,SnC,M_A,Be,4.240117102861404,1.2255561132793003,3.8254819999999965,2.854485884308815,0.7214510753279683,3.0716170000000025
IV-IV,SnC,M_A,C,4.5760639131069185,0.7529594913425492,5.405271,3.0925284683704377,0.6413643052179013,2.389809999999998
IV-IV,SnC,M_B,Nb,9.380339241027832,0.464124512286131,10.149662999999993,8.674694049358369,0.524105914796485,10.668662999999993
IV-IV,SnC,M_B,Te,7.414544486999512,0.6273468137677958,7.360248000000006,6.403137636184693,0.6092595379792661,5.172787999999998
IV-IV,SnC,M_i_A,C,8.625371980667115,0.639584616193247,8.165647999999997,7.574957251548767,0.698024960716862,6.657917999999997
IV-IV,SnC,M_i_A,Fe,6.233324694633484,0.911220778516409,5.929035,4.343261790275574,0.8661443590537676,3.647940000000003
IV-IV,SnC,M_i_A,Sn,10.40479555130005,0.5685125925540647,10.420216999999994,9.339953756332397,0.562479316707774,10.420216999999994
IV-IV,SnC,M_i_B,C,8.728753411769867,0.7677901661280614,7.362067000000001,7.700958037376404,0.7672701576695682,7.362067000000001
IV-IV,SnC,M_i_B,Mg,8.929208087921143,0.6765678746700239,11.099890000000004,6.54350494146347,0.6893400452638835,5.396333999999998
IV-IV,SnC,M_i_B,Si,9.468562841415405,0.7120238718551035,9.557761000000008,8.28630726337433,0.6895002620150456,8.236301000000005
IV-IV,SnC,M_i_B,Ta,9.673664832115174,0.4881902405243233,9.58572400000001,9.13935490846634,0.5379263740939307,9.179994000000004
IV-IV,SnC,M_i_neut,Br,10.967442035675049,0.5819260894299839,11.272828000000002,10.051591825485229,0.635913201051281,10.518962999999989
